analyte,modality,position,index,prominence,width_cm,rel_intensity,height,snr
acetyl-coa,sers,1552.0,516,1.155009285969544,7.435385954594949,0.39909223487016704,0.05553771864212829,12.28557672383159
acetyl-coa,sers,1316.0,398,1.0857417574511519,5.882518898237663,0.7759424341632266,1.8594895971088783,411.2797491026946
acetyl-coa,sers,1162.0,321,1.078165315958528,11.257482660600203,0.3771001006238056,-0.0497368757713537,18.036960438819698
acetyl-coa,sers,1664.0,572,1.0435942629255244,6.855011699188708,0.4351076304250066,0.2279405476355965,26.178733465809724
acetyl-coa,sers,1086.0,283,0.9725272822757239,18.957394797522966,0.5754598809983098,0.8997955885608976,972527282.2757239
acetyl-coa,sers,1466.0,473,0.9382008131444453,6.140040201977854,0.7374964798927589,1.675451877198525,12.589845159190684
acetyl-coa,sers,756.0,118,0.9162392755753637,7.719013596412424,0.4056432134489263,0.08689673114926552,916239275.5753636
acetyl-coa,sers,908.0,194,0.9073690389309352,9.213988353729462,0.46672958468203485,0.37931232318398866,26.446214647491985
acetyl-coa,sers,1522.0,501,0.868388790422608,7.569175806515773,0.43475127801872704,0.22623471705912354,11.65302806843155
acetyl-coa,sers,842.0,161,0.8131131419933387,6.8840031792386185,0.41283940589908136,0.12134433105134301,813113141.9933387
acetyl-coa,sers,1254.0,367,0.7961565720127486,4.422761250000917,0.4904624095797871,0.4929194650561068,9.18651815270737
acetyl-coa,sers,1208.0,344,0.7726168394378062,5.653664024809586,0.3574849495936876,-0.14363304091487572,6.2719936679593395
acetyl-coa,sers,1378.0,429,0.7472194081696424,3.6254455918924577,0.36817611277930457,-0.09245529456402349,747219408.1696423
acetyl-coa,sers,1578.0,529,0.7270783698337416,5.741807552476303,0.47320778304089967,0.4103229425772568,8.885856475674899
acetyl-coa,sers,1508.0,494,0.6526661550400112,4.013299402775715,0.4218180892641186,0.16432457294295272,7.024337956339078
acetyl-coa,sers,552.0,16,0.6192486457286532,5.5877635294533405,0.471849703465826,0.4038219238564037,11.414493097567025
acetyl-coa,sers,860.0,170,0.6018099144033854,4.86145405756082,0.6366921428988305,1.19290954759668,117.01135669586753
acetyl-coa,sers,1732.0,606,0.599574254657748,4.801496644621693,0.35757502914563016,-0.14320183727681732,13.728076225838313
acetyl-coa,sers,1000.0,240,0.5881485093932377,5.893485004548893,0.4409635549532004,0.2559723917811259,588148509.3932377
acetyl-coa,sers,1622.0,551,0.58765791289878,4.111266548105277,0.5345874195074924,0.7041423719187538,8.754534152311432
acetyl-coa,sers,1176.0,328,0.5651720157052758,3.768990873185885,0.42633993000366355,0.1859702642853796,8.084342687369338
acetyl-coa,sers,1070.0,275,0.5136107459961251,7.568177586909314,0.5301794185562363,0.6830416225726782,513610745.9961251
acetyl-coa,sers,1302.0,391,0.5043679097278307,4.606179443391056,0.36813852787268353,-0.09263521051744025,9.821701064905664
acetyl-coa,sers,1410.0,445,0.48196591167717845,7.906202758844302,0.4232625018623716,0.1712388609671796,12.801019027396752
adenine,sers,804.0,142,5.651452480764535,24.877323021127836,1.0,4.208210775525148,5651452480.764534
adenine,sers,1338.0,409,3.4063249172620136,42.63464378528772,0.6311844551215818,2.063865792168255,3406324917.2620134
adenine,sers,1444.0,462,2.6635050308586234,49.92466397598207,0.5253565182452761,1.4485674168936293,2663505030.8586235
adenine,sers,874.0,177,2.438239078002813,31.313775968527864,0.48580006696291766,1.218580695768063,2438239078.002813
adenine,sers,732.0,106,2.357687712061436,17.572643805937787,0.46254302912940887,1.0833610362429569,2357687712.0614357
adenine,sers,1602.0,541,2.3277896181478495,81.20797254490708,0.43638128790598224,0.9312530263519163,2327789618.147849
adenine,sers,1104.0,292,2.2917354234956493,26.965489035844257,0.4651684766248969,1.0986257539160493,31.68581233057645
adenine,sers,956.0,218,1.9936479629805013,43.002336402339836,0.44033376619205417,0.9542332860027377,134.6137556240651
adenine,sers,656.0,68,1.8642879116755098,45.34494578535187,0.37145257245541763,0.5537484249715074,1864287911.6755097
adenine,sers,1188.0,334,1.7346942207098992,17.23393992977094,0.4321186358871762,0.9064693733870278,37.09603818351281
adenine,sers,1516.0,498,1.7200752089196965,11.460794524754988,0.40563102134098816,0.7524666905772964,1720075208.9196963
adenine,sers,1668.0,574,1.1774655311890427,12.782757821825726,0.3381258265550937,0.359982079232127,76.45039945812584
adenine,sers,1162.0,321,1.1288628484972036,10.708328271814253,0.27173312964213603,-0.0260343144200659,29.403655290677676
adenine,sers,1040.0,260,1.109496988461857,19.936556574059978,0.45378483938225433,1.0324397003383396,46.25901721721549
adenine,sers,1204.0,342,1.0484155182212225,16.24963469586976,0.41144475071527964,0.7862685234758151,22.420125479063287
adenine,sers,678.0,79,0.9480701602410083,10.586508689045246,0.3480971317977304,0.41795663771126323,948070160.2410083
adenine,sers,1706.0,593,0.8573085819551947,7.336335408137984,0.23002394911829283,-0.26853730340257803,857308581.9551946
adenine,sers,1484.0,482,0.8125734660640561,14.163664131504902,0.41502852239624827,0.8071050715343165,812573466.064056
adenine,sers,1636.0,558,0.7659275768032652,7.615478615826532,0.3999093916571337,0.7192003381158136,15.061034490212888
adenine,sers,1582.0,531,0.7530460432401694,5.775022164600841,0.38662333184310693,0.6419533345488142,753046043.2401694
adenine,sers,1558.0,519,0.7447557091541263,5.592087810134672,0.24095309066643208,-0.20499375114022525,744755709.1541262
adenine,sers,1388.0,434,0.7426299366295832,16.408506281951304,0.21390523226009014,-0.3622537698395643,742629936.6295831
adenine,sers,552.0,16,0.707518885110866,6.502616455931424,0.29723985616641746,0.12226534871433273,195.50103351430312
adenine,sers,1226.0,353,0.6266775322644083,9.54517582342362,0.3252978055293616,0.28539817702162396,17.24285248986813
adenine,sers,1536.0,508,0.604204933595403,5.581572165389844,0.2397313316036792,-0.21209722861959407,604204933.595403
adenine,sers,576.0,28,0.5999829550894138,6.323095797906369,0.26834991262920704,-0.045704809685317205,599982955.0894138
alanine,sers,808.0,144,4.04807557656522,36.36174523605035,0.9864673294542364,2.273390927606274,4048075576.56522
alanine,sers,1340.0,410,3.5457408513547115,20.10926532687506,1.0,2.330990485104505,27.515494592434347
alanine,sers,1050.0,265,3.4398573838782243,22.882955359024095,0.864551136889163,1.7544749664240427,3439857383.878224
alanine,sers,1610.0,545,2.8120322003469598,30.991877057079364,0.8409079132712627,1.6538415242946836,33.23294520845374
alanine,sers,1474.0,477,2.6765931696493848,21.829343326437424,0.8232887515829219,1.5788484980988362,51.0978785633105
alanine,sers,866.0,173,2.229031806992982,20.59221491003126,0.7617785739326245,1.3170406751481878,2229031806.992982
alanine,sers,670.0,75,1.9870449786427877,10.27964107525679,0.6343194115553956,0.7745319864753613,35.362263541144976
alanine,sers,1536.0,508,1.8788841121383273,8.146932034521228,0.6382682062896953,0.7913393733527585,28.55163811857404
alanine,sers,1400.0,440,1.8529968766609877,9.371599217572339,0.6597796731336605,0.8828993479461069,28.235365898776493
alanine,sers,1158.0,319,1.7436577126698354,25.530272027762862,0.6527700175327081,0.8530639167601871,133.6623275953804
alanine,sers,694.0,87,1.7253348872793182,29.25036910919337,0.6013425499928364,0.6341714695130636,60.662386993479515
alanine,sers,1316.0,398,1.7073337270379412,7.810976339864851,0.8533594129865523,1.7068392582869993,10.987062740808836
alanine,sers,954.0,217,1.658185457760621,18.806453784173925,0.5898961277487516,0.5854516803208556,285.58909280605815
alanine,sers,1714.0,597,1.5647824928260867,8.779797754508081,0.667221080796554,0.914572459849418,9.159773389201199
alanine,sers,1262.0,371,1.5620179640443088,25.092910135058332,0.6555666054585216,0.8649671273265731,16.77608175495835
alanine,sers,644.0,62,1.5388635613589892,10.22195358209639,0.5652817353568937,0.4806846201116888,27.386244093885807
alanine,sers,534.0,7,1.5202706139873443,19.017143801805283,0.8095262290674827,1.5202706139873443,1520270613.9873443
alanine,sers,992.0,236,1.5192975109391753,12.745707257223785,0.5624836551107203,0.468775057732326,62.32439551024043
alanine,sers,568.0,24,1.4819282176301516,22.82383207736595,0.5535105301053089,0.4305824461601918,1481928217.6301515
alanine,sers,1098.0,289,1.3549483566984568,16.100290093671788,0.6613407861901522,0.8895439655738364,1354948356.6984568
alanine,sers,1514.0,497,1.3358078758811653,18.402901009848392,0.5895736737506718,0.5840792086021274,23.61675232894607
alanine,sers,1446.0,463,1.331545019275438,9.685710625977322,0.7431708418724041,1.23783996387026,33.78644970311832
alanine,sers,840.0,160,1.1934564256447182,16.371053550634258,0.5675136244071697,0.49018428399889435,1193456425.6447182
alanine,sers,1664.0,572,1.1305404698419659,8.315238927812516,0.5390842126652771,0.3691792295471205,8.330069121169068
alanine,sers,1580.0,530,1.1056016084561637,6.476308721318219,0.651354434389148,0.8470387229600955,16.80078980072283
alanine,sers,1632.0,556,1.0696069358433968,9.298302908648338,0.6290778711284905,0.7522222429418989,12.640747388696285
alanine,sers,1076.0,278,1.0072555735135111,7.062745663826945,0.6309300778616521,0.7601058523052224,1007255573.5135111
alanine,sers,1300.0,390,0.9423105141351913,4.359215938003217,0.6061544824698493,0.6546526583848397,6.29556843915016
alanine,sers,1702.0,591,0.9419509343299053,6.8783304323937955,0.4185069548881952,-0.144037778790105,5.016604457129734
alanine,sers,1426.0,453,0.9256727862234718,6.401009209650624,0.5736011705268101,0.5160949098103773,17.671686588815515
alanine,sers,936.0,208,0.8431969485112876,15.260739477277014,0.5451556743713559,0.3950213947321053,145.22371454601108
alanine,sers,1378.0,429,0.8428277543878027,5.894026028495318,0.5337461943722954,0.34645884405089195,12.802411315489856
alanine,sers,1028.0,254,0.8027095695751305,8.585726723538983,0.6390922617470909,0.7948468281111877,802709569.5751305
alanine,sers,1128.0,304,0.7843527234151846,12.891757562018256,0.39672381594840767,-0.23675408039600193,784352723.4151845
alanine,sers,744.0,112,0.7824412911006221,20.41548499363668,0.3831178959703451,-0.2946654118987174,81.3832424391975
alanine,sers,600.0,40,0.7578358579524227,8.237352414312952,0.4418836970765366,-0.04453857046716131,757835857.9524226
alanine,sers,1356.0,418,0.7063459951193016,5.289783820076877,0.6438673987405422,0.8151714031376835,7.462494982874199
alanine,sers,1652.0,566,0.6851845811160027,3.532264308459844,0.4863722906878518,0.1448197159896532,8.09759633587976
alanine,sers,1192.0,336,0.6682088896689302,7.296122430637411,0.5366624539187576,0.3588714169320662,35.707036871295195
alanine,sers,1174.0,327,0.6628424910133188,3.198968219153471,0.6421694163337061,0.807944223924032,27.711117972734215
alanine,sers,616.0,48,0.6069442043648998,7.611767445262743,0.41036407509885475,-0.1786965899272853,606944204.3648998
alanine,sers,1284.0,382,0.5933511759912724,9.726012210898716,0.47393088180663584,0.09186493195133612,4.821529621921409
alanine,sers,774.0,127,0.5623480933745286,7.170558054527021,0.5301030853314718,0.3309525573974468,562348093.3745286
alanine,sers,1674.0,577,0.5590881776358072,6.013137684944695,0.4127993950969424,-0.16833105610437285,4.1194838121856385
alanine,sers,1738.0,609,0.5475450622957131,4.494700938387041,0.47320607123605435,0.08877989651842928,3.212315086423487
alanine,sers,1602.0,541,0.5077736153933252,3.7984673345943065,0.8254243955707171,1.5879385109129938,6.000931545727946
alanine,sers,882.0,181,0.49376031567581957,5.435118419768173,0.5969332651690634,0.6154040832921301,493760315.6758195
alanine,sers,970.0,225,0.4363237616688404,6.376663470806307,0.46531577979217376,0.05519618558992552,13.193343565045929
alanine,sers,1012.0,246,0.4300586693252249,3.2153255885185104,0.3648387483189657,-0.37246755838590057,430058669.3252249
albumin,sers,1052.0,266,7.573131160479106,17.658700207771403,1.0,6.413163573309721,7573131160.479105
albumin,sers,1610.0,545,4.219052889431572,28.85993898131437,0.5973854545438807,3.1631238095650183,4219052889.431572
albumin,sers,1332.0,406,2.556348915971085,67.50221360167359,0.34707372634666256,1.1425235129438895,2556348915.971085
albumin,sers,856.0,168,2.414920972749109,50.475683635779944,0.36518888487484186,1.2887551536225017,2414920972.7491093
albumin,sers,1190.0,335,1.8681848943111654,43.85279597582803,0.33810061224734195,1.0700895237685317,1868184894.3111653
albumin,sers,1482.0,481,1.7494294525286131,97.675188025083,0.2741412716330832,0.5537882559548277,1749429452.528613
albumin,sers,664.0,72,1.6905196055690461,46.75738620192064,0.27812336555477396,0.5859330548313791,1263.3713812045141
albumin,sers,792.0,136,1.0072678367047947,21.07316545031034,0.2247178759831586,0.1548260154337665,1007267836.7047946
albumin,sers,946.0,213,0.8957362718149765,29.922518306851487,0.2803881436165789,0.6042151036048125,895736271.8149765
albumin,sers,1258.0,369,0.8569973637609388,18.517412953955272,0.2242383600380041,0.15095520175678875,856997363.7609388
albumin,sers,1110.0,295,0.8311286751894476,12.48643337379167,0.36801926377323624,1.3116029222142305,831128675.1894475
arginine,sers,1286.0,383,4.49566121270656,14.909060956429812,1.0,2.324442040402521,80.58932079912233
arginine,sers,1184.0,332,3.3194222741480703,12.060183648557313,0.9519004512245185,2.0884642698947005,184.1235625983004
arginine,sers,1466.0,473,3.2209738362190063,10.87909995704456,0.8884558529528193,1.7772032449565311,46.85833867269744
arginine,sers,1004.0,242,3.101731500054614,12.17736879667325,0.9395982732566462,2.0281094307505816,83.06427396555772
arginine,sers,1694.0,587,2.8953882873706998,13.8031601426228,0.9768588117210385,2.2109107047456953,54.853373673869946
arginine,sers,656.0,68,2.796682166982386,11.086282905241518,0.7885763398156153,1.2871914791592978,2796682166.9823856
arginine,sers,1354.0,417,2.7966369845661028,9.64010122157606,0.8525462662450279,1.6010297791571737,41.698376285490845
arginine,sers,774.0,127,2.62986366030734,26.39458084729887,0.7730013312280625,1.2107800388090642,2629863660.30734
arginine,sers,1258.0,369,2.5705729623967377,7.934279369759565,0.813334651153672,1.4086564670818293,81.25329368016355
arginine,sers,1650.0,565,2.3679446668439192,9.051867148382598,0.7813157324603363,1.2515707305275598,119.51289899805818
arginine,sers,1568.0,524,2.2465730554276555,8.973995500741239,0.8595785055178027,1.6355301474041375,23.50438314382313
arginine,sers,550.0,15,2.128691448032621,7.619743304443713,0.7177004292025898,0.9394722220152716,2128691448.032621
arginine,sers,1210.0,345,2.107035851278308,13.360862158580176,0.7180516637711064,0.9411953889162905,66.60133959353709
arginine,sers,1626.0,553,1.9849887703186095,6.20193016517419,0.7464066349850375,1.0803056936950246,40.09109724516775
arginine,sers,708.0,94,1.980867785717754,10.086419314107275,0.7274510928629285,0.9873092585388082,1980867785.717754
arginine,sers,738.0,109,1.8968905397075568,14.750085540993211,0.7284110722516448,0.9920189450462672,1896890539.7075567
arginine,sers,1164.0,322,1.8749484136564178,8.421702962837458,0.8281045292741619,1.4811179141904993,192.95828363879127
arginine,sers,986.0,233,1.778915178288692,17.722995667837324,0.8992317657753458,1.83007018337452,95.35932606898268
arginine,sers,1120.0,300,1.662518488001496,22.092169950921175,0.689399766648737,0.8006283570857832,27.613746531695227
arginine,sers,958.0,219,1.6284107594720627,7.808480413786469,0.7188876659474476,0.9452968396520033,43.60878994550872
arginine,sers,918.0,199,1.575746173392762,20.48694387573937,0.5749873165159076,0.23931758415718835,15.410329802457134
arginine,sers,1540.0,510,1.5626992497148775,4.517247878210242,0.8169273132319602,1.4262821706280255,8.656190047937157
arginine,sers,1748.0,614,1.5228251117276232,2.5565614568265573,0.8366057426634929,1.5228251117276232,19.573067853987766
arginine,sers,1424.0,452,1.4659975475854732,7.859725765723738,0.5985523884702867,0.3549285053241936,52.89458299788587
arginine,sers,1512.0,496,1.4185151573656007,10.91990824915888,0.7358492055135509,1.0285106408847815,8.44801205050283
arginine,sers,1612.0,546,1.4171484858565164,11.89783488706189,0.6610160809675264,0.6613771783042257,28.62234719252164
arginine,sers,620.0,50,1.3664847208940971,7.041617232682,0.5750685882586518,0.23971630566594068,1366484720.894097
arginine,sers,1150.0,315,1.3558344781436813,6.9453876182694785,0.6179277823983125,0.4499847455227897,139.53423565969237
arginine,sers,1442.0,461,1.3267370894335015,9.68620405877175,0.7206799644383266,0.9540899076272638,19.301211070774066
arginine,sers,1302.0,391,1.305714471252241,7.103055296571142,0.7002142025124096,0.8536842906522558,23.406266045668684
arginine,sers,1228.0,354,1.268099894097507,12.315869046063426,0.6043229796920744,0.3832391919251373,70.33967086687845
arginine,sers,1032.0,256,1.2519270288807418,10.81506798588481,0.7683738099745134,1.1880772863677211,142.73094878749635
arginine,sers,1680.0,580,1.2231123282195573,12.463643994283757,0.8141942056665316,1.4128734662582942,24.703371638995762
arginine,sers,584.0,32,1.2152378984096779,13.044969147390269,0.5097299749381189,-0.08083681160802784,1215237898.4096777
arginine,sers,854.0,167,1.2056868572112123,7.683071103804309,0.5966999808230471,0.3458405400979986,10.380771153696445
arginine,sers,1340.0,410,1.1909102796577833,9.102503022816904,0.7411164422071369,1.0543518556847633,54.82663861647897
arginine,sers,638.0,59,1.1793428108991295,6.7028484883363575,0.7194928276269549,0.9482657802670904,1179342810.8991294
arginine,sers,810.0,145,1.1314356320233818,5.390904223097493,0.6315197047151138,0.516667107559192,19.838781051940803
arginine,sers,890.0,185,1.1123957269403897,9.19464021947283,0.5124492781000339,-0.0674958320391996,10.596885855038096
arginine,sers,1396.0,438,1.0889718871092433,18.516808782867884,0.5935909599441216,0.33058759419416744,39.291139306429116
arginine,sers,1586.0,533,1.0507786447140197,5.846335298412214,0.6500645806215342,0.6076488024430324,11.346465283550332
arginine,sers,1554.0,517,1.047653865704913,4.733337853202784,0.7204651692841361,0.9530361164194012,11.31272345150611
arginine,sers,670.0,75,1.0279925990822671,8.11458598430363,0.54802258917583,0.10702785583220398,1027992599.082267
arginine,sers,1484.0,482,1.0187103993153952,5.740485434517609,0.654672941545303,0.6302575537550749,12.729193072435521
arginine,sers,1526.0,503,0.9763266450717076,2.9663529737460976,0.7172548132282779,0.9372860172213004,5.023371404388159
arginine,sers,1068.0,274,0.9703375501905118,7.0909559673568765,0.6208697268678534,0.46441800975403263,99.86123717926523
arginine,sers,874.0,177,0.9450721085566395,11.088159016137809,0.4195759899234697,-0.5231348565534467,9.242524669188121
arginine,sers,570.0,25,0.9400181443630283,6.974688596517552,0.5046703205612771,-0.1056596215882298,940018144.3630283
arginine,sers,1054.0,267,0.937850152064116,8.63580235360655,0.5663058337523309,0.19672597988219848,96.51783181584271
arginine,sers,760.0,120,0.9344389815974496,6.901832171150716,0.703461820911024,0.8696171999762592,934438981.5974495
arginine,sers,1716.0,598,0.881132921179056,6.046175226545074,0.689860450935086,0.8028884874522453,13.591266113890773
arginine,sers,1314.0,397,0.852172054614512,7.97650663006948,0.6971985351278193,0.838889339678172,852172054.6145118
arginine,sers,534.0,7,0.7703055892912971,4.357888884556335,0.6079611892344348,0.40108835264084225,770305589.2912971
arginine,sers,942.0,211,0.7599889997106425,4.902762192234718,0.5470096691585256,0.10205844107735981,7.432466808130594
arginine,sers,1368.0,424,0.7404961907345033,4.681730258527068,0.6713873190597415,0.7122587708495228,11.423021828015322
arginine,sers,694.0,87,0.728997594047608,5.222649615930095,0.6125602104767139,0.4236512832067179,728997594.0476079
arginine,sers,828.0,154,0.7000617226360798,4.54816699274221,0.5209130613603805,-0.025972267792041714,10.001058109433057
arginine,sers,1640.0,560,0.6038775937352445,4.482686265404482,0.5807502461790776,0.26759068293106747,15.893571263301324
arginine,sers,1136.0,308,0.6016205381291992,3.121045758834839,0.4979905137714949,-0.1384309459312832,33.37102292629658
arginine,sers,976.0,228,0.5023726939084174,4.916268338784278,0.8751681379086097,1.712013332553982,26.92985146860756
ascorbate,sers,1348.0,414,3.749168652124079,29.712894969854005,1.0,2.0636874643694405,148.47888095823564
ascorbate,sers,1602.0,541,3.5098220278694567,58.29948719471122,0.9530564618375262,1.8837261865798838,36.76206575119007
ascorbate,sers,794.0,137,3.3456651579906174,35.69910687897482,0.9715405884480363,1.9545863554946856,3345665157.9906173
ascorbate,sers,1052.0,266,3.2785855404929487,52.4957456289784,0.9372130854949177,1.8229895151928968,3278585540.4929485
ascorbate,sers,628.0,54,3.182595902004132,18.20210708509488,0.9588649363315639,1.90599337249879,3182595902.004132
ascorbate,sers,1466.0,473,3.1176189926637146,21.266564281328442,0.8880625099021331,1.6345674078273191,3117618992.6637144
ascorbate,sers,648.0,64,2.673014667502869,14.796223110608878,0.8494161639612411,1.486413986298905,2673014667.502869
ascorbate,sers,1194.0,337,2.283269753419467,45.70994340756067,0.6456345942793082,0.7052033425038854,81.8561963423332
ascorbate,sers,946.0,213,2.1939570652831146,17.633647551532135,0.7726092247751498,1.1919693095641815,2193957065.2831144
ascorbate,sers,870.0,175,2.13844084229361,14.539861181988613,0.7911791635084195,1.2631584451454543,2138440842.2936099
ascorbate,sers,1122.0,301,1.8137832319615264,9.623640368051724,0.6925338407601942,0.8849948250899698,1813783231.9615262
